date;units;value;sensor_id;parameter_id;parameter_name
2023-01-08;µg/m³;-995.0;4275972;19843;no
2023-01-09;µg/m³;-995.0;4275972;19843;no
2023-01-11;µg/m³;-659.0;4275972;19843;no
2023-01-12;µg/m³;-995.0;4275972;19843;no
2023-01-13;µg/m³;-995.0;4275972;19843;no
2023-01-15;µg/m³;-995.0;4275972;19843;no
2023-01-16;µg/m³;-995.0;4275972;19843;no
2023-01-17;µg/m³;-995.0;4275972;19843;no
2023-01-18;µg/m³;-995.0;4275972;19843;no
2023-01-19;µg/m³;-995.0;4275972;19843;no
2023-01-20;µg/m³;-995.0;4275972;19843;no
2023-01-21;µg/m³;-995.0;4275972;19843;no
2023-01-23;µg/m³;-995.0;4275972;19843;no
2023-01-24;µg/m³;-995.0;4275972;19843;no
2023-01-25;µg/m³;-995.0;4275972;19843;no
2023-01-26;µg/m³;-995.0;4275972;19843;no
2023-01-27;µg/m³;-995.0;4275972;19843;no
2023-01-28;µg/m³;-995.0;4275972;19843;no
2023-01-29;µg/m³;-995.0;4275972;19843;no
2023-01-30;µg/m³;1.34;4275972;19843;no
2023-01-31;µg/m³;-995.0;4275972;19843;no
2023-02-01;µg/m³;-995.0;4275972;19843;no
2023-02-02;µg/m³;-995.0;4275972;19843;no
2023-02-03;µg/m³;-995.0;4275972;19843;no
2023-02-05;µg/m³;-995.0;4275972;19843;no
2023-02-06;µg/m³;-995.0;4275972;19843;no
2023-02-07;µg/m³;-995.0;4275972;19843;no
2023-02-08;µg/m³;-995.0;4275972;19843;no
2023-02-09;µg/m³;-995.0;4275972;19843;no
2023-02-11;µg/m³;-995.0;4275972;19843;no
2023-02-12;µg/m³;-995.0;4275972;19843;no
2023-02-13;µg/m³;-995.0;4275972;19843;no
2016-01-29;µg/m³;16.4;4217;5;no2
2016-01-30;µg/m³;19.8;4217;5;no2
2016-01-31;µg/m³;-67.5;4217;5;no2
2016-02-01;µg/m³;11.3;4217;5;no2
2016-02-02;µg/m³;16.7;4217;5;no2
2016-02-03;µg/m³;-102.0;4217;5;no2
2016-02-04;µg/m³;33.2;4217;5;no2
2016-02-05;µg/m³;-25.5;4217;5;no2
2016-02-06;µg/m³;14.6;4217;5;no2
2016-02-07;µg/m³;17.2;4217;5;no2
2016-02-08;µg/m³;28.9;4217;5;no2
2016-02-09;µg/m³;21.0;4217;5;no2
2016-02-10;µg/m³;25.0;4217;5;no2
2016-02-11;µg/m³;-131.0;4217;5;no2
2016-02-12;µg/m³;23.4;4217;5;no2
2016-02-13;µg/m³;-26.5;4217;5;no2
2016-02-14;µg/m³;-143.0;4217;5;no2
2016-02-15;µg/m³;10.2;4217;5;no2
2016-02-16;µg/m³;-5.16;4217;5;no2
2016-02-17;µg/m³;47.5;4217;5;no2
2016-02-18;µg/m³;44.2;4217;5;no2
2016-02-19;µg/m³;18.0;4217;5;no2
2016-02-20;µg/m³;12.5;4217;5;no2
2016-02-21;µg/m³;-179.0;4217;5;no2
2016-02-22;µg/m³;-18.3;4217;5;no2
2016-02-23;µg/m³;23.9;4217;5;no2
2016-02-24;µg/m³;26.5;4217;5;no2
2016-02-25;µg/m³;-3.99;4217;5;no2
2016-02-26;µg/m³;35.1;4217;5;no2
2016-02-27;µg/m³;34.4;4217;5;no2
2016-02-28;µg/m³;-765.0;4217;5;no2
2016-03-05;µg/m³;30.3;4217;5;no2
2016-03-06;µg/m³;-59.3;4217;5;no2
2016-03-07;µg/m³;-6.82;4217;5;no2
2016-03-08;µg/m³;-484.0;4217;5;no2
2016-03-09;µg/m³;-436.0;4217;5;no2
2016-03-10;µg/m³;-51.9;4217;5;no2
2016-03-11;µg/m³;-19.1;4217;5;no2
2016-03-12;µg/m³;20.6;4217;5;no2
2016-03-13;µg/m³;-96.9;4217;5;no2
2016-03-14;µg/m³;-143.0;4217;5;no2
2016-03-15;µg/m³;-18.1;4217;5;no2
2016-03-16;µg/m³;-134.0;4217;5;no2
2016-03-17;µg/m³;-13.6;4217;5;no2
2016-03-18;µg/m³;19.3;4217;5;no2
2016-03-19;µg/m³;14.3;4217;5;no2
2016-03-20;µg/m³;-25.5;4217;5;no2
2016-03-21;µg/m³;-107.0;4217;5;no2
2016-03-22;µg/m³;-56.5;4217;5;no2
2016-03-23;µg/m³;41.4;4217;5;no2
2016-03-24;µg/m³;-56.5;4217;5;no2
2016-03-25;µg/m³;19.7;4217;5;no2
2016-03-26;µg/m³;-72.0;4217;5;no2
2016-03-27;µg/m³;10.2;4217;5;no2
2016-03-28;µg/m³;10.9;4217;5;no2
2016-03-29;µg/m³;-28.1;4217;5;no2
2016-03-30;µg/m³;-101.0;4217;5;no2
2016-03-31;µg/m³;-998.0;4217;5;no2
2016-04-01;µg/m³;-998.0;4217;5;no2
2016-04-02;µg/m³;-998.0;4217;5;no2
2016-04-03;µg/m³;-998.0;4217;5;no2
2016-04-04;µg/m³;-396.0;4217;5;no2
2016-04-05;µg/m³;29.8;4217;5;no2
2016-04-06;µg/m³;22.0;4217;5;no2
2016-04-07;µg/m³;-4.74;4217;5;no2
2016-04-08;µg/m³;-10.1;4217;5;no2
2016-04-09;µg/m³;-149.0;4217;5;no2
2016-04-10;µg/m³;16.4;4217;5;no2
2016-04-11;µg/m³;-12.0;4217;5;no2
2016-04-12;µg/m³;-140.0;4217;5;no2
2016-04-13;µg/m³;39.7;4217;5;no2
2016-04-14;µg/m³;34.5;4217;5;no2
2016-04-15;µg/m³;11.8;4217;5;no2
2016-04-16;µg/m³;-28.6;4217;5;no2
2016-04-17;µg/m³;-403.0;4217;5;no2
2016-04-18;µg/m³;-380.0;4217;5;no2
2016-04-19;µg/m³;-231.0;4217;5;no2
2016-04-20;µg/m³;-49.5;4217;5;no2
2016-04-21;µg/m³;-357.0;4217;5;no2
2016-04-22;µg/m³;-122.0;4217;5;no2
2016-04-23;µg/m³;-73.4;4217;5;no2
2016-04-24;µg/m³;-19.3;4217;5;no2
2016-04-25;µg/m³;20.0;4217;5;no2
2016-04-26;µg/m³;15.6;4217;5;no2
2016-04-27;µg/m³;13.0;4217;5;no2
2016-04-28;µg/m³;26.1;4217;5;no2
2016-04-29;µg/m³;-67.0;4217;5;no2
2016-04-30;µg/m³;19.7;4217;5;no2
2016-05-01;µg/m³;27.1;4217;5;no2
2016-05-02;µg/m³;-71.5;4217;5;no2
2016-05-03;µg/m³;34.3;4217;5;no2
2016-05-04;µg/m³;-22.1;4217;5;no2
2016-05-05;µg/m³;28.3;4217;5;no2
2016-05-06;µg/m³;-20.9;4217;5;no2
2016-05-07;µg/m³;13.4;4217;5;no2
2016-05-08;µg/m³;18.6;4217;5;no2
2016-05-09;µg/m³;-18.1;4217;5;no2
2016-05-10;µg/m³;24.0;4217;5;no2
2016-05-11;µg/m³;-19.8;4217;5;no2
2016-05-12;µg/m³;-17.4;4217;5;no2
2016-01-29;µg/m³;12.2;4216;1;pm10
2016-01-30;µg/m³;16.2;4216;1;pm10
2016-01-31;µg/m³;17.2;4216;1;pm10
2016-02-01;µg/m³;27.6;4216;1;pm10
2016-02-02;µg/m³;26.6;4216;1;pm10
2016-02-03;µg/m³;15.5;4216;1;pm10
2016-02-04;µg/m³;14.2;4216;1;pm10
2016-02-05;µg/m³;15.0;4216;1;pm10
2016-02-06;µg/m³;10.8;4216;1;pm10
2016-02-07;µg/m³;11.7;4216;1;pm10
2016-02-08;µg/m³;21.5;4216;1;pm10
2016-02-09;µg/m³;16.0;4216;1;pm10
2016-02-10;µg/m³;14.3;4216;1;pm10
2016-02-11;µg/m³;20.8;4216;1;pm10
2016-02-12;µg/m³;30.5;4216;1;pm10
2016-02-13;µg/m³;32.9;4216;1;pm10
2016-02-14;µg/m³;21.3;4216;1;pm10
2016-02-15;µg/m³;17.5;4216;1;pm10
2016-02-16;µg/m³;26.5;4216;1;pm10
2016-02-17;µg/m³;38.4;4216;1;pm10
2016-02-18;µg/m³;37.4;4216;1;pm10
2016-02-19;µg/m³;20.6;4216;1;pm10
2016-02-20;µg/m³;10.2;4216;1;pm10
2016-02-21;µg/m³;13.7;4216;1;pm10
2016-02-22;µg/m³;19.0;4216;1;pm10
2016-02-23;µg/m³;14.1;4216;1;pm10
2016-02-24;µg/m³;10.3;4216;1;pm10
2016-02-25;µg/m³;12.9;4216;1;pm10
2016-02-26;µg/m³;31.5;4216;1;pm10
2016-02-27;µg/m³;31.1;4216;1;pm10
2016-02-28;µg/m³;-811.0;4216;1;pm10
2016-03-05;µg/m³;26.5;4216;1;pm10
2016-03-06;µg/m³;13.1;4216;1;pm10
2016-03-07;µg/m³;10.8;4216;1;pm10
2016-03-08;µg/m³;-232.0;4216;1;pm10
2016-03-09;µg/m³;-261.0;4216;1;pm10
2016-03-10;µg/m³;53.6;4216;1;pm10
2016-03-11;µg/m³;34.6;4216;1;pm10
2016-03-12;µg/m³;29.5;4216;1;pm10
2016-03-13;µg/m³;35.2;4216;1;pm10
2016-03-14;µg/m³;31.6;4216;1;pm10
2016-03-15;µg/m³;20.7;4216;1;pm10
2016-03-16;µg/m³;29.5;4216;1;pm10
2016-03-17;µg/m³;22.4;4216;1;pm10
2016-03-18;µg/m³;25.8;4216;1;pm10
2016-03-19;µg/m³;18.2;4216;1;pm10
2016-03-20;µg/m³;21.7;4216;1;pm10
2016-03-21;µg/m³;22.8;4216;1;pm10
2016-03-22;µg/m³;13.7;4216;1;pm10
2016-03-23;µg/m³;19.7;4216;1;pm10
2016-03-24;µg/m³;33.8;4216;1;pm10
2016-03-25;µg/m³;18.3;4216;1;pm10
2016-03-26;µg/m³;18.3;4216;1;pm10
2016-03-27;µg/m³;15.8;4216;1;pm10
2016-03-28;µg/m³;17.0;4216;1;pm10
2016-03-29;µg/m³;13.1;4216;1;pm10
2016-03-30;µg/m³;20.8;4216;1;pm10
2016-03-31;µg/m³;18.4;4216;1;pm10
2016-04-01;µg/m³;23.2;4216;1;pm10
2016-04-02;µg/m³;34.9;4216;1;pm10
2016-04-03;µg/m³;38.2;4216;1;pm10
2016-04-04;µg/m³;28.1;4216;1;pm10
2016-04-05;µg/m³;28.4;4216;1;pm10
2016-04-06;µg/m³;13.9;4216;1;pm10
2016-04-07;µg/m³;9.39;4216;1;pm10
2016-04-08;µg/m³;23.4;4216;1;pm10
2016-04-09;µg/m³;31.5;4216;1;pm10
2016-04-10;µg/m³;27.8;4216;1;pm10
2016-04-11;µg/m³;27.0;4216;1;pm10
2016-04-12;µg/m³;18.3;4216;1;pm10
2016-04-13;µg/m³;25.6;4216;1;pm10
2016-04-14;µg/m³;27.7;4216;1;pm10
2016-04-15;µg/m³;17.2;4216;1;pm10
2016-04-16;µg/m³;10.3;4216;1;pm10
2016-04-17;µg/m³;-153.0;4216;1;pm10
2016-04-18;µg/m³;-246.0;4216;1;pm10
2016-04-19;µg/m³;26.6;4216;1;pm10
2016-04-20;µg/m³;27.8;4216;1;pm10
2016-04-21;µg/m³;21.5;4216;1;pm10
2016-04-22;µg/m³;17.1;4216;1;pm10
2016-04-23;µg/m³;8.23;4216;1;pm10
2016-04-24;µg/m³;8.18;4216;1;pm10
2016-04-25;µg/m³;6.39;4216;1;pm10
2016-04-26;µg/m³;7.38;4216;1;pm10
2016-04-27;µg/m³;10.0;4216;1;pm10
2016-04-28;µg/m³;13.7;4216;1;pm10
2016-04-29;µg/m³;12.1;4216;1;pm10
2016-04-30;µg/m³;16.6;4216;1;pm10
2016-05-01;µg/m³;17.3;4216;1;pm10
2016-05-02;µg/m³;19.3;4216;1;pm10
2016-05-03;µg/m³;22.2;4216;1;pm10
2016-05-04;µg/m³;19.2;4216;1;pm10
2016-05-05;µg/m³;18.9;4216;1;pm10
2016-05-06;µg/m³;23.5;4216;1;pm10
2016-05-07;µg/m³;24.1;4216;1;pm10
2016-05-08;µg/m³;27.7;4216;1;pm10
2016-05-09;µg/m³;29.0;4216;1;pm10
2016-05-10;µg/m³;28.1;4216;1;pm10
2016-05-11;µg/m³;29.3;4216;1;pm10
2016-05-12;µg/m³;23.1;4216;1;pm10
2016-01-29;µg/m³;4.7;61;2;pm25
2016-01-30;µg/m³;2.32;61;2;pm25
2016-01-31;µg/m³;6.11;61;2;pm25
2016-02-01;µg/m³;6.78;61;2;pm25
2016-02-02;µg/m³;4.99;61;2;pm25
2016-02-03;µg/m³;3.75;61;2;pm25
2016-02-04;µg/m³;6.53;61;2;pm25
2016-02-05;µg/m³;8.89;61;2;pm25
2016-02-06;µg/m³;5.29;61;2;pm25
2016-02-07;µg/m³;2.7;61;2;pm25
2016-02-08;µg/m³;4.96;61;2;pm25
2016-02-09;µg/m³;4.5;61;2;pm25
2016-02-10;µg/m³;2.96;61;2;pm25
2016-02-11;µg/m³;7.75;61;2;pm25
2016-02-12;µg/m³;20.7;61;2;pm25
2016-02-13;µg/m³;23.1;61;2;pm25
2016-02-14;µg/m³;10.8;61;2;pm25
2016-02-15;µg/m³;6.58;61;2;pm25
2016-02-16;µg/m³;14.9;61;2;pm25
2016-02-17;µg/m³;24.1;61;2;pm25
2016-02-18;µg/m³;23.7;61;2;pm25
2016-02-19;µg/m³;11.1;61;2;pm25
2016-02-20;µg/m³;2.86;61;2;pm25
2016-02-21;µg/m³;2.57;61;2;pm25
2016-02-22;µg/m³;2.18;61;2;pm25
2016-02-23;µg/m³;0.104;61;2;pm25
2016-02-24;µg/m³;0.702;61;2;pm25
2016-02-25;µg/m³;1.99;61;2;pm25
2016-02-26;µg/m³;15.5;61;2;pm25
2016-02-27;µg/m³;16.6;61;2;pm25
2016-02-28;µg/m³;-677.0;61;2;pm25
2016-03-05;µg/m³;15.1;61;2;pm25
2016-03-06;µg/m³;4.75;61;2;pm25
2016-03-07;µg/m³;2.29;61;2;pm25
2016-03-08;µg/m³;-242.0;61;2;pm25
2016-03-09;µg/m³;-996.0;61;2;pm25
2016-03-10;µg/m³;-264.0;61;2;pm25
2016-03-11;µg/m³;22.2;61;2;pm25
2016-03-12;µg/m³;18.2;61;2;pm25
2016-03-13;µg/m³;24.6;61;2;pm25
2016-03-14;µg/m³;19.6;61;2;pm25
2016-03-15;µg/m³;11.8;61;2;pm25
2016-03-16;µg/m³;18.6;61;2;pm25
2016-03-17;µg/m³;10.8;61;2;pm25
2016-03-18;µg/m³;6.25;61;2;pm25
2016-03-19;µg/m³;3.38;61;2;pm25
2016-03-20;µg/m³;5.05;61;2;pm25
2016-03-21;µg/m³;5.97;61;2;pm25
2016-03-22;µg/m³;1.43;61;2;pm25
2016-03-23;µg/m³;7.09;61;2;pm25
2016-03-24;µg/m³;18.4;61;2;pm25
2016-03-25;µg/m³;5.85;61;2;pm25
2016-03-26;µg/m³;8.32;61;2;pm25
2016-03-27;µg/m³;5.89;61;2;pm25
2016-03-28;µg/m³;3.61;61;2;pm25
2016-03-29;µg/m³;2.91;61;2;pm25
2016-03-30;µg/m³;6.67;61;2;pm25
2016-03-31;µg/m³;5.09;61;2;pm25
2016-04-01;µg/m³;11.5;61;2;pm25
2016-04-02;µg/m³;19.9;61;2;pm25
2016-04-03;µg/m³;17.2;61;2;pm25
2016-04-04;µg/m³;14.6;61;2;pm25
2016-04-05;µg/m³;14.7;61;2;pm25
2016-04-06;µg/m³;3.6;61;2;pm25
2016-04-07;µg/m³;1.22;61;2;pm25
2016-04-08;µg/m³;12.1;61;2;pm25
2016-04-09;µg/m³;20.2;61;2;pm25
2016-04-10;µg/m³;15.3;61;2;pm25
2016-04-11;µg/m³;13.3;61;2;pm25
2016-04-12;µg/m³;9.82;61;2;pm25
2016-04-13;µg/m³;13.2;61;2;pm25
2016-04-14;µg/m³;17.4;61;2;pm25
2016-04-15;µg/m³;8.32;61;2;pm25
2016-04-16;µg/m³;0.979;61;2;pm25
2016-04-17;µg/m³;-164.0;61;2;pm25
2016-04-18;µg/m³;-256.0;61;2;pm25
2016-04-19;µg/m³;5.43;61;2;pm25
2016-04-20;µg/m³;6.9;61;2;pm25
2016-04-21;µg/m³;5.73;61;2;pm25
2016-04-22;µg/m³;2.3;61;2;pm25
2016-04-23;µg/m³;-0.973;61;2;pm25
2016-04-24;µg/m³;0.459;61;2;pm25
2016-04-25;µg/m³;0.633;61;2;pm25
2016-04-26;µg/m³;1.18;61;2;pm25
2016-04-27;µg/m³;1.24;61;2;pm25
2016-04-28;µg/m³;6.5;61;2;pm25
2016-04-29;µg/m³;2.6;61;2;pm25
2016-04-30;µg/m³;3.52;61;2;pm25
2016-05-01;µg/m³;6.39;61;2;pm25
2016-05-02;µg/m³;7.14;61;2;pm25
2016-05-03;µg/m³;7.95;61;2;pm25
2016-05-04;µg/m³;9.51;61;2;pm25
2016-05-05;µg/m³;9.05;61;2;pm25
2016-05-06;µg/m³;9.46;61;2;pm25
2016-05-07;µg/m³;8.37;61;2;pm25
2016-05-08;µg/m³;6.38;61;2;pm25
2016-05-09;µg/m³;8.03;61;2;pm25
2016-05-10;µg/m³;9.44;61;2;pm25
2016-05-11;µg/m³;9.88;61;2;pm25
2016-05-12;µg/m³;6.28;61;2;pm25
2016-01-29;µg/m³;814.0;4990;4;co
2016-01-30;µg/m³;740.0;4990;4;co
2016-01-31;µg/m³;899.0;4990;4;co
2016-02-01;µg/m³;793.0;4990;4;co
2016-02-02;µg/m³;740.0;4990;4;co
2016-02-03;µg/m³;832.0;4990;4;co
2016-02-04;µg/m³;849.0;4990;4;co
2016-02-05;µg/m³;1030.0;4990;4;co
2016-02-06;µg/m³;918.0;4990;4;co
2016-02-07;µg/m³;964.0;4990;4;co
2016-02-08;µg/m³;520.0;4990;4;co
2016-02-09;µg/m³;403.0;4990;4;co
2016-02-10;µg/m³;398.0;4990;4;co
2016-02-11;µg/m³;497.0;4990;4;co
2016-02-12;µg/m³;417.0;4990;4;co
2016-02-13;µg/m³;489.0;4990;4;co
2016-02-14;µg/m³;645.0;4990;4;co
2016-02-15;µg/m³;600.0;4990;4;co
2016-02-16;µg/m³;487.0;4990;4;co
2016-02-17;µg/m³;500.0;4990;4;co
2016-02-18;µg/m³;558.0;4990;4;co
2016-02-19;µg/m³;559.0;4990;4;co
2016-02-20;µg/m³;530.0;4990;4;co
2016-02-21;µg/m³;463.0;4990;4;co
2016-02-22;µg/m³;552.0;4990;4;co
2016-02-23;µg/m³;533.0;4990;4;co
2016-02-24;µg/m³;530.0;4990;4;co
2016-02-25;µg/m³;796.0;4990;4;co
2016-02-26;µg/m³;568.0;4990;4;co
2016-02-27;µg/m³;522.0;4990;4;co
2016-02-28;µg/m³;638.0;4990;4;co
2016-02-29;µg/m³;673.0;4990;4;co
2016-03-01;µg/m³;687.0;4990;4;co
2016-03-02;µg/m³;665.0;4990;4;co
2016-03-03;µg/m³;482.0;4990;4;co
2016-03-04;µg/m³;457.0;4990;4;co
2016-03-05;µg/m³;513.0;4990;4;co
2016-03-06;µg/m³;792.0;4990;4;co
2016-03-07;µg/m³;571.0;4990;4;co
2016-03-08;µg/m³;866.0;4990;4;co
2016-03-09;µg/m³;616.0;4990;4;co
2016-03-10;µg/m³;676.0;4990;4;co
2016-03-11;µg/m³;681.0;4990;4;co
2016-03-12;µg/m³;608.0;4990;4;co
2016-03-13;µg/m³;585.0;4990;4;co
2016-03-14;µg/m³;556.0;4990;4;co
2016-03-15;µg/m³;624.0;4990;4;co
2016-03-16;µg/m³;491.0;4990;4;co
2016-03-17;µg/m³;301.0;4990;4;co
2016-03-18;µg/m³;257.0;4990;4;co
2016-03-19;µg/m³;361.0;4990;4;co
2016-03-20;µg/m³;306.0;4990;4;co
2016-03-21;µg/m³;389.0;4990;4;co
2016-03-22;µg/m³;422.0;4990;4;co
2016-03-23;µg/m³;594.0;4990;4;co
2016-03-24;µg/m³;767.0;4990;4;co
2016-03-25;µg/m³;782.0;4990;4;co
2016-03-26;µg/m³;975.0;4990;4;co
2016-03-27;µg/m³;524.0;4990;4;co
2016-03-28;µg/m³;402.0;4990;4;co
2016-03-29;µg/m³;449.0;4990;4;co
2016-03-30;µg/m³;512.0;4990;4;co
2016-03-31;µg/m³;457.0;4990;4;co
2016-04-01;µg/m³;560.0;4990;4;co
2016-04-02;µg/m³;547.0;4990;4;co
2016-04-03;µg/m³;472.0;4990;4;co
2016-04-04;µg/m³;513.0;4990;4;co
2016-04-05;µg/m³;562.0;4990;4;co
2016-04-06;µg/m³;428.0;4990;4;co
2016-04-07;µg/m³;570.0;4990;4;co
2016-04-08;µg/m³;486.0;4990;4;co
2016-04-09;µg/m³;523.0;4990;4;co
2016-04-10;µg/m³;549.0;4990;4;co
2016-04-11;µg/m³;695.0;4990;4;co
2016-04-12;µg/m³;690.0;4990;4;co
2016-04-13;µg/m³;388.0;4990;4;co
2016-04-14;µg/m³;304.0;4990;4;co
2016-04-15;µg/m³;339.0;4990;4;co
2016-04-16;µg/m³;340.0;4990;4;co
2016-04-17;µg/m³;281.0;4990;4;co
2016-04-18;µg/m³;346.0;4990;4;co
2016-04-19;µg/m³;278.0;4990;4;co
2016-04-20;µg/m³;300.0;4990;4;co
2016-04-21;µg/m³;411.0;4990;4;co
2016-04-22;µg/m³;581.0;4990;4;co
2016-04-23;µg/m³;386.0;4990;4;co
2016-04-24;µg/m³;474.0;4990;4;co
2016-04-25;µg/m³;526.0;4990;4;co
2016-04-26;µg/m³;422.0;4990;4;co
2016-04-27;µg/m³;364.0;4990;4;co
2016-04-28;µg/m³;461.0;4990;4;co
2016-04-29;µg/m³;507.0;4990;4;co
2016-04-30;µg/m³;573.0;4990;4;co
2016-05-01;µg/m³;525.0;4990;4;co
2016-05-02;µg/m³;504.0;4990;4;co
2016-05-03;µg/m³;515.0;4990;4;co
2016-05-04;µg/m³;412.0;4990;4;co
2016-05-05;µg/m³;394.0;4990;4;co
2016-05-06;µg/m³;442.0;4990;4;co
2016-05-07;µg/m³;465.0;4990;4;co
2016-01-29;µg/m³;13.8;4987;5;no2
2016-01-30;µg/m³;7.01;4987;5;no2
2016-01-31;µg/m³;18.1;4987;5;no2
2016-02-01;µg/m³;11.0;4987;5;no2
2016-02-02;µg/m³;9.09;4987;5;no2
2016-02-03;µg/m³;14.2;4987;5;no2
2016-02-04;µg/m³;13.7;4987;5;no2
2016-02-05;µg/m³;19.3;4987;5;no2
2016-02-06;µg/m³;9.47;4987;5;no2
2016-02-07;µg/m³;15.1;4987;5;no2
2016-02-08;µg/m³;14.4;4987;5;no2
2016-02-09;µg/m³;16.2;4987;5;no2
2016-02-10;µg/m³;15.3;4987;5;no2
2016-02-11;µg/m³;22.4;4987;5;no2
2016-02-12;µg/m³;10.8;4987;5;no2
2016-02-13;µg/m³;13.4;4987;5;no2
2016-02-14;µg/m³;17.7;4987;5;no2
2016-02-15;µg/m³;13.0;4987;5;no2
2016-02-16;µg/m³;10.6;4987;5;no2
2016-02-17;µg/m³;13.6;4987;5;no2
2016-02-18;µg/m³;16.6;4987;5;no2
2016-02-19;µg/m³;14.1;4987;5;no2
2016-02-20;µg/m³;11.3;4987;5;no2
2016-02-21;µg/m³;9.33;4987;5;no2
2016-02-22;µg/m³;18.7;4987;5;no2
2016-02-23;µg/m³;16.0;4987;5;no2
2016-02-24;µg/m³;15.7;4987;5;no2
2016-02-25;µg/m³;24.8;4987;5;no2
2016-02-26;µg/m³;12.7;4987;5;no2
2016-02-27;µg/m³;6.0;4987;5;no2
2016-02-28;µg/m³;9.88;4987;5;no2
2016-02-29;µg/m³;11.4;4987;5;no2
2016-03-01;µg/m³;17.1;4987;5;no2
2016-03-02;µg/m³;11.2;4987;5;no2
2016-03-03;µg/m³;13.1;4987;5;no2
2016-03-04;µg/m³;13.6;4987;5;no2
2016-03-05;µg/m³;17.2;4987;5;no2
2016-03-06;µg/m³;20.5;4987;5;no2
2016-03-07;µg/m³;14.3;4987;5;no2
2016-03-08;µg/m³;16.6;4987;5;no2
2016-03-09;µg/m³;8.61;4987;5;no2
2016-03-10;µg/m³;10.2;4987;5;no2
2016-03-11;µg/m³;6.94;4987;5;no2
2016-03-12;µg/m³;7.73;4987;5;no2
2016-03-13;µg/m³;11.9;4987;5;no2
2016-03-14;µg/m³;10.0;4987;5;no2
2016-03-15;µg/m³;12.5;4987;5;no2
2016-03-16;µg/m³;12.0;4987;5;no2
2016-03-17;µg/m³;9.37;4987;5;no2
2016-03-18;µg/m³;8.46;4987;5;no2
2016-03-19;µg/m³;11.3;4987;5;no2
2016-03-20;µg/m³;20.0;4987;5;no2
2016-03-21;µg/m³;12.1;4987;5;no2
2016-03-22;µg/m³;13.3;4987;5;no2
2016-03-23;µg/m³;19.9;4987;5;no2
2016-03-24;µg/m³;29.8;4987;5;no2
2016-03-25;µg/m³;22.1;4987;5;no2
2016-03-26;µg/m³;22.1;4987;5;no2
2016-03-27;µg/m³;20.6;4987;5;no2
2016-03-28;µg/m³;10.1;4987;5;no2
2016-03-29;µg/m³;16.3;4987;5;no2
2016-03-30;µg/m³;18.8;4987;5;no2
2016-03-31;µg/m³;12.0;4987;5;no2
2016-04-01;µg/m³;16.2;4987;5;no2
2016-04-02;µg/m³;20.0;4987;5;no2
2016-04-03;µg/m³;19.1;4987;5;no2
2016-04-04;µg/m³;18.1;4987;5;no2
2016-04-05;µg/m³;26.3;4987;5;no2
2016-04-06;µg/m³;28.4;4987;5;no2
2016-04-07;µg/m³;16.8;4987;5;no2
2016-04-08;µg/m³;6.92;4987;5;no2
2016-04-09;µg/m³;4.78;4987;5;no2
2016-04-10;µg/m³;8.03;4987;5;no2
2016-04-11;µg/m³;20.8;4987;5;no2
2016-04-12;µg/m³;25.1;4987;5;no2
2016-04-13;µg/m³;13.6;4987;5;no2
2016-04-14;µg/m³;16.8;4987;5;no2
2016-04-15;µg/m³;14.4;4987;5;no2
2016-04-16;µg/m³;9.64;4987;5;no2
2016-04-17;µg/m³;12.1;4987;5;no2
2016-04-18;µg/m³;18.9;4987;5;no2
2016-04-19;µg/m³;8.53;4987;5;no2
2016-04-20;µg/m³;12.6;4987;5;no2
2016-04-21;µg/m³;14.1;4987;5;no2
2016-04-22;µg/m³;24.1;4987;5;no2
2016-04-23;µg/m³;10.1;4987;5;no2
2016-04-24;µg/m³;15.0;4987;5;no2
2016-04-25;µg/m³;18.5;4987;5;no2
2016-04-26;µg/m³;17.5;4987;5;no2
2016-04-27;µg/m³;5.35;4987;5;no2
2016-04-28;µg/m³;11.3;4987;5;no2
2016-04-29;µg/m³;9.89;4987;5;no2
2016-04-30;µg/m³;10.8;4987;5;no2
2016-05-01;µg/m³;13.1;4987;5;no2
2016-05-02;µg/m³;11.5;4987;5;no2
2016-05-03;µg/m³;14.1;4987;5;no2
2016-05-04;µg/m³;11.8;4987;5;no2
2016-05-05;µg/m³;13.4;4987;5;no2
2016-05-06;µg/m³;11.5;4987;5;no2
2016-05-07;µg/m³;11.1;4987;5;no2
2016-01-29;µg/m³;48.8;4986;3;o3
2016-01-30;µg/m³;61.9;4986;3;o3
2016-01-31;µg/m³;43.8;4986;3;o3
2016-02-01;µg/m³;54.1;4986;3;o3
2016-02-02;µg/m³;65.8;4986;3;o3
2016-02-03;µg/m³;48.0;4986;3;o3
2016-02-04;µg/m³;47.8;4986;3;o3
2016-02-05;µg/m³;31.9;4986;3;o3
2016-02-06;µg/m³;53.1;4986;3;o3
2016-02-07;µg/m³;50.6;4986;3;o3
2016-02-08;µg/m³;57.4;4986;3;o3
2016-02-09;µg/m³;46.6;4986;3;o3
2016-02-10;µg/m³;42.7;4986;3;o3
2016-02-11;µg/m³;37.0;4986;3;o3
2016-02-12;µg/m³;44.8;4986;3;o3
2016-02-13;µg/m³;40.4;4986;3;o3
2016-02-14;µg/m³;21.6;4986;3;o3
2016-02-15;µg/m³;30.3;4986;3;o3
2016-02-16;µg/m³;39.2;4986;3;o3
2016-02-17;µg/m³;33.2;4986;3;o3
2016-02-18;µg/m³;29.5;4986;3;o3
